,char_id,guild,total_timestamps,unique_days,max_level,min_month,max_month,Average_Hour,Average_Playing_density,Playing_after_6_months
10699,60295,1,51,9,17,2,12,0.9444444444444444,0.026825633383010434,1
10700,60298,1,31,4,28,2,2,1.2916666666666667,0.13114754098360656,0
10701,60308,1,6,3,8,1,2,0.3333333333333333,0.04918032786885246,0
10702,60309,0,6,1,22,2,2,1.0,0.03278688524590164,0
10703,60314,1,248,14,61,1,2,2.9523809523809526,0.22950819672131148,0
10704,60319,0,3,1,6,8,8,0.5,0.03278688524590164,0
10705,60322,1,38,3,23,10,12,2.111111111111111,0.03278688524590164,0
10706,60325,1,81,14,12,1,2,0.9642857142857143,0.22950819672131148,0
10707,60333,1,91,12,28,1,10,1.2638888888888888,0.03934426229508197,1
10708,60337,1,3,2,29,1,1,0.25,0.06557377049180328,0
10709,60338,0,1,1,28,12,12,0.16666666666666666,0.03278688524590164,0
10710,60340,0,5,5,1,11,12,0.16666666666666666,0.08196721311475409,0
10711,60341,1,155,43,70,1,12,0.6007751937984496,0.11748633879781421,1
10712,60343,1,5418,166,70,1,7,5.4397590361445785,0.7775175644028103,1
10713,60346,1,993,80,72,1,12,2.06875,0.2185792349726776,1
10714,60351,1,372,24,37,1,7,2.5833333333333335,0.11241217798594848,1
10715,60358,0,4,2,12,2,2,0.3333333333333333,0.06557377049180328,0
10716,60366,0,31,4,17,3,8,1.2916666666666667,0.02185792349726776,1
10717,60367,1,148,16,70,1,3,1.5416666666666667,0.17486338797814208,0
10718,60368,1,36,6,9,1,10,1.0,0.019672131147540985,1
10719,60373,0,1,1,18,10,10,0.16666666666666666,0.03278688524590164,0
10720,60375,1,960,76,70,1,8,2.1052631578947367,0.3114754098360656,1
10721,60376,0,39,6,12,2,2,1.0833333333333333,0.19672131147540983,0
10722,60377,1,62,12,44,1,1,0.8611111111111112,0.39344262295081966,0
10723,60379,1,3038,183,70,2,12,2.766848816029144,0.5454545454545454,1
10724,60381,0,1,1,1,3,3,0.16666666666666666,0.03278688524590164,0
10725,60387,1,5542,248,70,1,10,3.724462365591398,0.8131147540983606,1
10726,60389,0,34,7,8,1,3,0.8095238095238095,0.07650273224043716,0
10727,60393,0,1,1,8,2,2,0.16666666666666666,0.03278688524590164,0
10728,60398,1,412,94,44,3,11,0.7304964539007093,0.3424408014571949,1
10729,60407,0,2,1,11,1,1,0.3333333333333333,0.03278688524590164,0
10730,60411,1,549,59,60,3,12,1.5508474576271187,0.19344262295081968,1
10731,60414,1,950,31,49,2,4,5.10752688172043,0.33879781420765026,0
10732,60422,1,158,12,24,1,5,2.1944444444444446,0.07868852459016394,0
10733,60431,1,177,22,30,7,11,1.3409090909090908,0.14426229508196722,0
10734,60435,0,8,2,10,1,1,0.6666666666666666,0.06557377049180328,0
10735,60438,0,27,4,58,1,12,1.125,0.01092896174863388,1
10736,60442,0,1,1,1,3,3,0.16666666666666666,0.03278688524590164,0
10737,60444,1,224,23,70,1,3,1.6231884057971016,0.25136612021857924,0
10738,60449,0,4,3,1,1,2,0.2222222222222222,0.04918032786885246,0
10739,60451,1,88,10,27,1,2,1.4666666666666666,0.16393442622950818,0
10740,60461,1,425,36,50,1,3,1.9675925925925926,0.39344262295081966,0
10741,60475,0,5,1,6,3,3,0.8333333333333334,0.03278688524590164,0
10742,60483,0,1423,157,72,1,12,1.510615711252654,0.42896174863387976,1
10743,60498,1,1757,84,68,3,12,3.486111111111111,0.2754098360655738,1
10744,60499,1,2,1,70,1,1,0.3333333333333333,0.03278688524590164,0
10745,60500,1,1351,40,70,1,9,5.629166666666666,0.14571948998178508,1
10746,60509,1,18,6,23,2,7,0.5,0.03278688524590164,1
10747,60511,1,1164,103,74,1,12,1.883495145631068,0.2814207650273224,1
10748,60512,0,101,10,17,2,3,1.6833333333333333,0.16393442622950818,0
10749,60518,0,1,1,1,1,1,0.16666666666666666,0.03278688524590164,0
10750,60519,0,12,4,8,3,7,0.5,0.02622950819672131,0
10751,60524,1,899,58,55,1,8,2.5833333333333335,0.23770491803278687,1
10752,60525,1,2748,134,70,1,12,3.417910447761194,0.366120218579235,1
10753,60527,1,379,27,63,2,10,2.3395061728395063,0.09836065573770492,1
10754,60529,1,339,47,47,1,10,1.202127659574468,0.1540983606557377,1
10755,60531,1,108,11,14,3,4,1.6363636363636365,0.18032786885245902,0
10756,60538,1,1,1,16,1,1,0.16666666666666666,0.03278688524590164,0
10757,60546,0,6,2,55,10,11,0.5,0.03278688524590164,0
10758,60547,1,405,26,67,1,3,2.5961538461538463,0.28415300546448086,0
10759,60549,0,1,1,12,3,3,0.16666666666666666,0.03278688524590164,0
10760,60552,1,212,15,46,4,7,2.3555555555555556,0.12295081967213115,0
10761,60554,0,34,24,9,1,9,0.2361111111111111,0.08743169398907104,1
10762,60557,0,1095,46,70,1,6,3.967391304347826,0.25136612021857924,1
10763,60562,1,841,42,43,3,10,3.3373015873015874,0.1721311475409836,1
10764,60563,0,25,11,10,3,11,0.3787878787878788,0.04007285974499089,1
10765,60565,0,17,2,11,3,4,1.4166666666666667,0.03278688524590164,0
10766,60566,0,20,10,10,1,4,0.3333333333333333,0.08196721311475409,0
10767,60568,0,11,3,10,1,3,0.6111111111111112,0.03278688524590164,0
10768,60572,1,2824,103,70,1,7,4.56957928802589,0.48243559718969553,1
10769,60574,1,458,22,45,1,2,3.4696969696969697,0.36065573770491804,0
10770,60577,1,323,19,49,1,9,2.8333333333333335,0.0692167577413479,1
10771,60579,1,107,3,47,1,2,5.944444444444445,0.04918032786885246,0
10772,60580,1,2818,85,70,1,3,5.525490196078431,0.9289617486338798,0
10773,60583,1,2713,233,80,1,12,1.9406294706723892,0.6366120218579235,1
10774,60584,1,1900,150,71,1,12,2.111111111111111,0.4098360655737705,1
10775,60588,0,74,25,9,9,10,0.49333333333333335,0.4098360655737705,0
10776,60592,0,1,1,2,1,1,0.16666666666666666,0.03278688524590164,0
10777,60594,0,1,1,2,2,2,0.16666666666666666,0.03278688524590164,0
10778,60597,0,3,1,4,3,3,0.5,0.03278688524590164,0
10779,60599,0,57,4,43,9,10,2.375,0.06557377049180328,0
10780,60601,0,11,11,7,2,9,0.16666666666666666,0.045081967213114756,1
10781,60602,0,1,1,3,3,3,0.16666666666666666,0.03278688524590164,0
10782,60615,1,135,13,21,5,8,1.7307692307692308,0.10655737704918032,0
10783,60616,1,821,39,68,3,12,3.5085470085470085,0.12786885245901639,1
10784,60618,1,2313,102,70,1,12,3.7794117647058822,0.2786885245901639,1
10785,60619,1,5076,244,80,2,12,3.4672131147540983,0.7272727272727273,1
10786,60623,0,1,1,1,3,3,0.16666666666666666,0.03278688524590164,0
10787,60624,1,125,21,23,1,12,0.9920634920634921,0.05737704918032787,1
10788,60626,0,13,3,7,5,5,0.7222222222222222,0.09836065573770492,0
10789,60628,1,2888,153,80,1,12,3.1459694989106755,0.4180327868852459,1
10790,60629,1,129,8,22,6,8,2.6875,0.08743169398907104,0
10791,60632,0,3,2,21,1,2,0.25,0.03278688524590164,0
10792,60633,0,4,4,1,6,12,0.16666666666666666,0.01873536299765808,1
10793,60634,0,153,11,65,5,11,2.3181818181818183,0.05152224824355972,1
10794,60635,0,1,1,13,10,10,0.16666666666666666,0.03278688524590164,0
10795,60640,0,41,4,58,12,12,1.7083333333333333,0.13114754098360656,0
10796,60641,1,6,1,25,8,8,1.0,0.03278688524590164,0
10797,60642,0,27,7,11,4,12,0.6428571428571429,0.025500910746812388,1
10798,60647,1,777,119,70,1,12,1.088235294117647,0.3251366120218579,1
10799,60648,0,5,3,5,2,10,0.2777777777777778,0.01092896174863388,1
10800,60654,0,17,4,42,7,8,0.7083333333333334,0.06557377049180328,0
10801,60657,1,1480,64,70,1,9,3.8541666666666665,0.2331511839708561,1
10802,60661,0,56,5,11,1,8,1.8666666666666667,0.020491803278688523,1
10803,60662,0,1,1,12,2,2,0.16666666666666666,0.03278688524590164,0
10804,60665,0,20,12,15,1,10,0.2777777777777778,0.03934426229508197,1
10805,60673,0,1,1,6,5,5,0.16666666666666666,0.03278688524590164,0
10806,60674,1,2464,182,72,1,12,2.2564102564102564,0.4972677595628415,1
10807,60675,0,19,6,11,1,9,0.5277777777777778,0.02185792349726776,1
10808,60676,1,3539,182,70,1,10,3.240842490842491,0.5967213114754099,1
10809,60679,1,1153,219,49,1,12,0.8774733637747336,0.5983606557377049,1
10810,60682,1,2548,101,70,1,11,4.204620462046204,0.30104321907600595,1
10811,60684,0,39,10,24,1,3,0.65,0.1092896174863388,0
10812,60688,0,14,6,15,2,6,0.3888888888888889,0.03934426229508197,0
10813,60691,1,4,4,20,3,10,0.16666666666666666,0.01639344262295082,1
10814,60693,0,1,1,1,1,1,0.16666666666666666,0.03278688524590164,0
10815,60698,1,1314,42,70,1,6,5.214285714285714,0.22950819672131148,1
10816,60713,0,57,37,1,1,12,0.25675675675675674,0.10109289617486339,1
10817,60720,0,12,2,24,3,11,1.0,0.007285974499089253,1
10818,60724,1,55,16,50,1,12,0.5729166666666666,0.04371584699453552,1
10819,60729,1,15,3,17,1,3,0.8333333333333334,0.03278688524590164,0
10820,60730,1,5655,185,80,1,12,5.094594594594595,0.505464480874317,1
10821,60732,0,1,1,1,11,11,0.16666666666666666,0.03278688524590164,0
10822,60737,1,163,116,18,1,10,0.23419540229885058,0.380327868852459,1
10823,60739,0,24,18,12,3,12,0.2222222222222222,0.05901639344262295,1
10824,60740,1,292,39,39,1,9,1.2478632478632479,0.14207650273224043,1
10825,60745,1,186,21,66,8,11,1.4761904761904763,0.1721311475409836,0
10826,60752,1,12,7,13,9,12,0.2857142857142857,0.05737704918032787,0
10827,60755,0,8,1,34,2,2,1.3333333333333333,0.03278688524590164,0
10828,60761,0,48,8,12,7,10,1.0,0.06557377049180328,0
10829,60766,1,54,34,8,1,12,0.2647058823529412,0.09289617486338798,1
10830,60768,1,781,71,61,1,12,1.8333333333333333,0.19398907103825136,1
10831,60769,1,3359,207,70,1,12,2.7045088566827697,0.5655737704918032,1
10832,60771,0,2,1,2,6,6,0.3333333333333333,0.03278688524590164,0
10833,60778,1,195,45,45,1,12,0.7222222222222222,0.12295081967213115,1
10834,60780,1,66,6,16,1,4,1.8333333333333333,0.04918032786885246,0
10835,60781,0,36,20,1,1,7,0.3,0.0936768149882904,1
10836,60782,1,1681,139,70,1,12,2.015587529976019,0.3797814207650273,1
10837,60784,0,1,1,7,7,7,0.16666666666666666,0.03278688524590164,0
10838,60786,1,17,15,1,1,5,0.18888888888888888,0.09836065573770492,0
10839,60795,1,277,34,70,4,8,1.357843137254902,0.22295081967213115,0
10840,60799,0,5,2,2,8,9,0.4166666666666667,0.03278688524590164,0
10841,60800,0,164,12,21,2,2,2.2777777777777777,0.39344262295081966,0
10842,60801,1,59,8,47,1,12,1.2291666666666667,0.02185792349726776,1
10843,60802,0,3,2,1,3,3,0.25,0.06557377049180328,0
10844,60809,0,25,2,9,1,1,2.0833333333333335,0.06557377049180328,0
10845,60822,1,1315,31,70,1,11,7.06989247311828,0.09239940387481371,1
10846,60823,0,100,25,6,10,12,0.6666666666666666,0.273224043715847,0
10847,60828,0,47,4,16,2,2,1.9583333333333333,0.13114754098360656,0
10848,60846,0,1,1,14,11,11,0.16666666666666666,0.03278688524590164,0
10849,60852,0,24,9,17,8,10,0.4444444444444444,0.09836065573770492,0
10850,60855,0,220,25,31,1,9,1.4666666666666666,0.09107468123861566,1
10851,60859,1,223,13,53,1,11,2.858974358974359,0.038748137108792845,1
10852,60860,0,3,2,18,11,11,0.25,0.06557377049180328,0
10853,60870,1,189,16,58,1,1,1.96875,0.5245901639344263,0
10854,60883,0,1,1,4,11,11,0.16666666666666666,0.03278688524590164,0
10855,60885,1,79,13,70,1,3,1.0128205128205128,0.14207650273224043,0
10856,60887,0,34,8,25,1,1,0.7083333333333334,0.26229508196721313,0
10857,60902,0,484,35,65,1,5,2.3047619047619046,0.22950819672131148,0
10858,60903,0,3,2,5,1,2,0.25,0.03278688524590164,0
10859,60912,0,26,3,14,2,5,1.4444444444444444,0.02459016393442623,0
10860,60913,0,24,5,30,1,1,0.8,0.16393442622950818,0
10861,60921,0,7,4,40,1,4,0.2916666666666667,0.03278688524590164,0
10862,60937,0,1,1,6,1,1,0.16666666666666666,0.03278688524590164,0
10863,60938,0,142,12,21,2,8,1.9722222222222223,0.05620608899297424,1
10864,60947,1,339,38,45,1,11,1.486842105263158,0.11326378539493294,1
10865,60948,1,131,13,30,2,6,1.6794871794871795,0.08524590163934426,0
10866,60949,1,43,7,70,1,4,1.0238095238095237,0.05737704918032787,0
10867,60950,0,20,4,50,1,12,0.8333333333333334,0.01092896174863388,1
10868,60953,0,205,32,21,3,11,1.0677083333333333,0.11657559198542805,1
10869,60961,1,35,9,16,1,11,0.6481481481481481,0.026825633383010434,1
10870,60963,1,26,15,37,1,9,0.28888888888888886,0.0546448087431694,1
10871,60964,0,3,1,1,12,12,0.5,0.03278688524590164,0
10872,60968,1,135,14,21,1,11,1.6071428571428572,0.041728763040238454,1
10873,60969,0,144,15,43,7,8,1.6,0.2459016393442623,0
10874,60978,0,4,2,1,2,4,0.3333333333333333,0.02185792349726776,0
10875,60979,0,19,10,26,1,9,0.31666666666666665,0.03642987249544627,1
10876,60985,1,33,9,9,1,3,0.6111111111111112,0.09836065573770492,0
10877,60996,0,6,3,6,8,8,0.3333333333333333,0.09836065573770492,0
10878,61001,1,966,22,61,1,2,7.318181818181818,0.36065573770491804,0
10879,61007,1,1509,81,70,1,4,3.1049382716049383,0.6639344262295082,0
10880,61021,0,1,1,1,1,1,0.16666666666666666,0.03278688524590164,0
10881,61029,0,21,3,14,1,7,1.1666666666666667,0.01405152224824356,1
10882,61049,0,842,111,62,1,12,1.2642642642642643,0.30327868852459017,1
10883,61058,1,226,24,24,1,7,1.5694444444444444,0.11241217798594848,1
10884,61066,1,7338,234,77,1,12,5.226495726495727,0.639344262295082,1
10885,61075,1,7,2,40,2,8,0.5833333333333334,0.00936768149882904,1
10886,61089,1,7662,274,70,1,12,4.660583941605839,0.7486338797814208,1
10887,61091,1,26,6,17,1,3,0.7222222222222222,0.06557377049180328,0
10888,61093,0,10,2,6,2,2,0.8333333333333334,0.06557377049180328,0
10889,61105,1,11737,319,80,1,12,6.132183908045977,0.8715846994535519,1
10890,61114,0,6,2,7,1,1,0.5,0.06557377049180328,0
10891,61118,0,3,2,1,3,5,0.25,0.02185792349726776,0
10892,61120,0,1,1,3,1,1,0.16666666666666666,0.03278688524590164,0
10893,61121,0,12,3,7,1,7,0.6666666666666666,0.01405152224824356,1
10894,61138,0,1,1,14,7,7,0.16666666666666666,0.03278688524590164,0
10895,61142,1,762,77,70,1,12,1.6493506493506493,0.2103825136612022,1
10896,61157,1,40,7,15,1,4,0.9523809523809523,0.05737704918032787,0
10897,61160,0,1,1,1,3,3,0.16666666666666666,0.03278688524590164,0
10898,61170,1,87,23,17,1,12,0.6304347826086957,0.06284153005464481,1
10899,61171,1,1,1,13,1,1,0.16666666666666666,0.03278688524590164,0
10900,61175,1,6,2,9,4,9,0.5,0.01092896174863388,1
10901,61184,0,7,1,1,2,2,1.1666666666666667,0.03278688524590164,0
10902,61190,1,93,36,14,2,9,0.4305555555555556,0.14754098360655737,1
10903,61197,0,67,34,3,2,10,0.3284313725490196,0.12386156648451731,1
10904,61198,0,7,4,3,8,11,0.2916666666666667,0.03278688524590164,0
10905,61199,1,32,10,27,1,6,0.5333333333333333,0.0546448087431694,1
10906,61201,0,59,17,13,1,10,0.5784313725490197,0.05573770491803279,1
10907,61202,1,3257,184,70,1,12,2.95018115942029,0.5027322404371585,1
10908,61204,0,11,2,13,7,8,0.9166666666666666,0.03278688524590164,0
10909,61222,1,810,52,70,1,6,2.5961538461538463,0.28415300546448086,1
10910,61226,0,35,15,23,1,11,0.3888888888888889,0.044709388971684055,1
10911,61233,1,2000,86,70,1,11,3.875968992248062,0.2563338301043219,1
10912,61238,1,55,31,26,1,12,0.2956989247311828,0.08469945355191257,1
10913,61239,1,9805,313,80,1,12,5.2209797657082,0.855191256830601,1
10914,61241,0,21,3,9,1,2,1.1666666666666667,0.04918032786885246,0
10915,61242,0,13,3,7,1,6,0.7222222222222222,0.01639344262295082,1
10916,61245,1,662,72,29,1,12,1.5324074074074074,0.19672131147540983,1
10917,61250,0,4,1,26,1,1,0.6666666666666666,0.03278688524590164,0
10918,61251,1,3,1,22,1,1,0.5,0.03278688524590164,0
10919,61253,0,19,3,26,1,6,1.0555555555555556,0.01639344262295082,1
10920,61256,1,7,2,9,4,9,0.5833333333333334,0.01092896174863388,1
10921,61261,1,582,31,64,1,2,3.129032258064516,0.5081967213114754,0
10922,61267,0,42,8,33,2,11,0.875,0.02622950819672131,1
10923,61278,1,145,26,18,1,8,0.9294871794871795,0.10655737704918032,1
10924,61280,0,4,2,20,1,11,0.3333333333333333,0.005961251862891207,1
10925,61283,1,5951,188,70,1,11,5.275709219858156,0.5603576751117735,1
10926,61284,1,1283,51,70,3,11,4.19281045751634,0.18579234972677597,1
10927,61288,1,638,20,70,2,3,5.316666666666666,0.32786885245901637,0
10928,61292,1,78,10,70,1,3,1.3,0.1092896174863388,0
10929,61298,0,3,1,1,1,1,0.5,0.03278688524590164,0
10930,61315,0,19,4,10,1,2,0.7916666666666666,0.06557377049180328,0
10931,61320,0,11,2,17,1,1,0.9166666666666666,0.06557377049180328,0
10932,61321,0,4,2,4,9,11,0.3333333333333333,0.02185792349726776,0
10933,61325,0,748,88,62,1,12,1.4166666666666667,0.24043715846994534,1
10934,61329,0,20,1,26,1,1,3.3333333333333335,0.03278688524590164,0
10935,61330,0,74,13,35,1,5,0.9487179487179487,0.08524590163934426,0
10936,61339,1,617,42,70,1,4,2.4484126984126986,0.3442622950819672,0
10937,61341,1,566,51,62,1,8,1.8496732026143792,0.20901639344262296,1
10938,61345,1,1909,61,70,1,3,5.215846994535519,0.6666666666666666,0
10939,61348,0,306,5,30,1,1,10.2,0.16393442622950818,0
10940,61353,0,12,3,11,1,2,0.6666666666666666,0.04918032786885246,0
10941,61360,0,2,2,4,2,3,0.16666666666666666,0.03278688524590164,0
10942,61362,1,22,7,10,2,12,0.5238095238095238,0.020864381520119227,1
10943,61364,0,39,9,17,1,3,0.7222222222222222,0.09836065573770492,0
10944,61369,0,2,2,20,8,8,0.16666666666666666,0.06557377049180328,0
10945,61377,0,1,1,10,1,1,0.16666666666666666,0.03278688524590164,0
10946,61378,1,197,26,70,1,12,1.2628205128205128,0.07103825136612021,1
10947,61380,0,1,1,1,8,8,0.16666666666666666,0.03278688524590164,0
10948,61385,1,25,2,10,8,8,2.0833333333333335,0.06557377049180328,0
10949,61389,1,596,33,70,1,9,3.01010101010101,0.12021857923497267,1
10950,61396,1,4190,204,73,1,12,3.423202614379085,0.5573770491803278,1
10951,61398,1,217,72,27,1,7,0.5023148148148148,0.3372365339578454,1
10952,61404,1,964,47,63,3,12,3.4184397163120566,0.1540983606557377,1
10953,61406,1,68,12,42,10,12,0.9444444444444444,0.13114754098360656,0
10954,61407,1,1204,58,76,1,12,3.4597701149425286,0.15846994535519127,1
10955,61409,1,150,6,64,1,1,4.166666666666667,0.19672131147540983,0
10956,61410,0,1,1,35,1,1,0.16666666666666666,0.03278688524590164,0
10957,61411,1,1,1,13,2,2,0.16666666666666666,0.03278688524590164,0
10958,61416,1,197,32,32,1,11,1.0260416666666667,0.09538002980625931,1
10959,61421,1,1004,29,70,1,1,5.7701149425287355,0.9508196721311475,0
10960,61425,1,61,12,19,1,11,0.8472222222222222,0.03576751117734724,1
10961,61427,1,38,12,65,1,10,0.5277777777777778,0.03934426229508197,1
10962,61437,1,1098,57,66,4,7,3.210526315789474,0.4672131147540984,0
10963,61443,0,1969,155,72,1,12,2.117204301075269,0.42349726775956287,1
10964,61446,1,243,31,28,2,8,1.3064516129032258,0.1451990632318501,1
10965,61449,1,2771,92,70,1,4,5.019927536231884,0.7540983606557377,0
10966,61457,0,18,10,12,1,3,0.3,0.1092896174863388,0
10967,61463,0,2,2,9,1,6,0.16666666666666666,0.01092896174863388,1
10968,61464,1,2935,124,72,1,12,3.9448924731182795,0.33879781420765026,1
10969,61468,0,1,1,22,2,2,0.16666666666666666,0.03278688524590164,0
10970,61473,1,4133,244,73,1,12,2.823087431693989,0.6666666666666666,1
10971,61476,1,13,11,1,10,12,0.19696969696969696,0.12021857923497267,0
10972,61482,1,3045,188,80,1,12,2.699468085106383,0.5136612021857924,1
10973,61484,0,3,2,21,4,5,0.25,0.03278688524590164,0
10974,61485,1,12,10,15,1,11,0.2,0.029806259314456036,1
10975,61488,1,72,51,1,1,12,0.23529411764705882,0.13934426229508196,1
10976,61494,1,3484,70,70,1,8,8.295238095238096,0.28688524590163933,1
10977,61499,1,384,27,79,1,12,2.3703703703703702,0.07377049180327869,1
10978,61500,0,1,1,22,6,6,0.16666666666666666,0.03278688524590164,0
10979,61505,1,11010,326,80,1,12,5.628834355828221,0.8907103825136612,1
10980,61510,1,4531,284,80,1,12,2.659037558685446,0.7759562841530054,1
10981,61512,0,3,1,7,1,1,0.5,0.03278688524590164,0
10982,61513,0,5,1,30,1,1,0.8333333333333334,0.03278688524590164,0
10983,61514,1,1020,92,70,1,11,1.8478260869565217,0.27421758569299554,1
10984,61515,0,22,4,12,7,8,0.9166666666666666,0.06557377049180328,0
10985,61516,0,10,9,1,1,9,0.18518518518518517,0.03278688524590164,1
10986,61523,1,4246,248,70,1,11,2.853494623655914,0.7391952309985097,1
10987,61527,1,270,17,35,1,4,2.6470588235294117,0.13934426229508196,0
10988,61538,1,81,13,13,2,7,1.0384615384615385,0.07103825136612021,1
10989,61539,0,4,1,3,10,10,0.6666666666666666,0.03278688524590164,0
10990,61542,1,2990,245,70,1,12,2.0340136054421767,0.6693989071038251,1
10991,61543,1,2551,149,70,1,11,2.853467561521253,0.44411326378539495,1
10992,61548,0,41,7,8,3,12,0.9761904761904762,0.022950819672131147,1
10993,61549,0,1,1,7,5,5,0.16666666666666666,0.03278688524590164,0
10994,61550,0,1,1,2,5,5,0.16666666666666666,0.03278688524590164,0
10995,61560,1,5376,226,80,1,12,3.9646017699115044,0.6174863387978142,1
10996,61563,0,21,6,5,3,10,0.5833333333333334,0.02459016393442623,1
